index,title,year,image,image_link,state,category,decade
153,"Jimmy Woo's Pagoda, horizontal view, Route 53, Eau Claire, Wisconsin",1980.0,00155v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00155v.jpg,WI,Other,1980
154,"Broiler Cafe, horizontal view, N. Temple Street, Salt Lake City, Utah",1980.0,00156v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00156v.jpg,UT,Restaurant,1980
155,"Fong's Tea Garden, W. Idaho Street, Boise, Idaho",1980.0,00157v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00157v.jpg,ID,Other,1980
156,"New Grand View Cafe, 300 North, Ogden, Utah",1991.0,00158v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00158v.jpg,UT,Restaurant,1990
157,"Imperial Palace Restaurant, front view, entrance, Route 17C, Endicott, New York",1988.0,00159v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00159v.jpg,NY,Restaurant,1980
158,"Lost Balance Bar, Route 50, Austin, Nevada",1980.0,00160v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00160v.jpg,NV,Entertainment,1980
159,"The Club, 25th Street, Ogden, Utah",1980.0,00161v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00161v.jpg,UT,Entertainment,1980
160,"Cactus Club, Marmarth, North Dakota",1987.0,00162v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00162v.jpg,ND,Entertainment,1980
161,"Fleur De Lis Cocktail Lounge, Government Street, Baton Rouge, Louisiana",1982.0,00163v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00163v.jpg,LA,Entertainment,1980
162,"Shanty Club, Routes 79 & 80, Shreveport, Louisiana",1982.0,00164v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00164v.jpg,LA,Entertainment,1980
163,"Lulhaven Bar, Merrill Avenue, Glendive, Montana",1987.0,00165v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00165v.jpg,MT,Entertainment,1980
164,"Clifton's Club Harlem, Kentucky Avenue, Atlantic City, New Jersey",1978.0,00166v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00166v.jpg,KY,Entertainment,1970
165,"Elwood Bar, entrance detail, closer overall view, 200 Woodward Avenue, Detroit, Michigan",1986.0,00167v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00167v.jpg,MI,Entertainment,1980
166,"The Nat Ballroom, overall diagonal view 1, 6th & McMaster's, Amarillo, Texas",1977.0,00168v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00168v.jpg,TX,Entertainment,1970
167,"The Nat Ballroom, straight-on detail view, 6th & McMaster's, Amarillo, Texas",1977.0,00169v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00169v.jpg,TX,Entertainment,1970
168,"Warsaw Ballroom, Collins Avenue, Miami Beach, Florida",1980.0,00170v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00170v.jpg,FL,Entertainment,1980
169,"Safari Lounge, 3rd Street, Grand Island, Nebraska",1980.0,00171v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00171v.jpg,NE,Entertainment,1980
170,"Mori's Bar, 4th & Slate, Albuquerque, New Mexico",1979.0,00172v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00172v.jpg,NM,Entertainment,1970
171,"Steele Country Kitchen sign, Route 29, Pensacola, Florida",1979.0,00173v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00173v.jpg,FL,Sign/Billboard,1970
172,"Monty's Garden Restaurant neon entrance sign, Route 12, Leominster, Massachusetts",1984.0,00174v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00174v.jpg,MA,Restaurant,1980
173,"Uranium Cafe Chinese sign, Route 66, Grants, New Mexico",1979.0,00175v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00175v.jpg,NM,Restaurant,1970
174,"Christie's Restaurant sign, cowboy shrimp, Houston, Texas",1983.0,00176v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00176v.jpg,TX,Restaurant,1980
175,"Ko-Ko-Mo Dine In Your Car sign, Routes 79 & 80, Bossier City, Louisiana",1979.0,00177v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00177v.jpg,LA,Sign/Billboard,1970
176,"Motel Inn (1925) (""first motel""), horizontal view, Route 101, San Luis Obispo, California",2003.0,00178v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00178v.jpg,CA,Lodging,2000
177,"Motel Inn (""first motel""), vertical view, Route 101, San Luis Obispo, California",2003.0,00179v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00179v.jpg,CA,Lodging,2000
178,"Host Ways Motel office & symbol, East Haven, Connecticut",1984.0,00180v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00180v.jpg,CT,Lodging,1980
179,"It'll Do Motel office, Jonesborough, Tennessee",1987.0,00181v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00181v.jpg,TN,Lodging,1980
180,"Ann's Motel Office, Barre, Vermont",1984.0,00182v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00182v.jpg,VT,Lodging,1980
181,"Rock Log Motel office, Glendive, Montana",1987.0,00183v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00183v.jpg,MT,Lodging,1980
182,"Cozy Modern Cabins office, Manistique, Michigan",1980.0,00184v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00184v.jpg,MI,Other,1980
183,"Cozy Northern Lights Motor Court office, Route 3, Bar Harbor, Maine",1984.0,00185v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00185v.jpg,ME,Lodging,1980
184,"Alamo Plaza Hotel Courts, diagonal view from right, Route 90, Gulfport, Mississippi",1979.0,00186v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00186v.jpg,MS,Lodging,1970
185,"Alamo Plaza Hotel Courts, diagonal view from left, Route 90, Gulfport, Mississippi",1979.0,00187v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00187v.jpg,MS,Lodging,1970
186,"Alamo Plaza Hotel Courts, sharp diagonal view from left, Route 90, Gulfport, Mississippi",1979.0,00188v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00188v.jpg,MS,Lodging,1970
187,"Motel 36 box car room units, Route 36, Somerville, Texas",1982.0,00189v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00189v.jpg,TX,Lodging,1980
188,"Log Cabin Motel Office, San Leandro, California",1978.0,00190v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00190v.jpg,CA,Lodging,1970
189,"Sioux Chief Train Motel, Sioux Falls, South Dakota",1980.0,00191v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00191v.jpg,SD,Lodging,1980
190,"Dog Bark Park, front view 1, Route 95, Cottonwood, Idaho",2004.0,00192v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00192v.jpg,ID,Entertainment,2000
191,"Dog Bark Park, rear view, Route 95, Cottonwood, Idaho",2004.0,00193v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00193v.jpg,ID,Entertainment,2000
192,"Dog Bark Park, Route 95, Cottonwood, Idaho",2004.0,00194v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00194v.jpg,ID,Entertainment,2000
193,"Wigwam Lodge, two teepee cabins, Tempe, Arizona",1979.0,00195v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00195v.jpg,AZ,Lodging,1970
194,"Wigwam Village #2, office teepee and several teepee cabins, Route 31W, Cave City, Kentucky",1979.0,00196v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00196v.jpg,KY,Other,1970
195,"Wigwam Village #6, Route 66, Holbrook, Arizona",1979.0,00197v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00197v.jpg,AZ,Other,1970
196,"Pemi Motor Court, diagonal view 1, Route 3, North Woodstock, New Hampshire",1995.0,00198v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00198v.jpg,NH,Lodging,1990
197,"Pemi Motor Court, one cabin, Route 3, North Woodstock, New Hampshire",1995.0,00199v.jpg,https://cdn.loc.gov/service/pnp/mrg/00100/00199v.jpg,NH,Lodging,1990
198,"Fairyland Cottages, diagonal view, W. Lake Lane, Detroit Lakes, Minnesota",1980.0,00200v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00200v.jpg,MN,Lodging,1980
199,"Fairyland Cottages, one cabin, W. Lake Lane, Detroit Lakes, Minnesota",1980.0,00201v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00201v.jpg,MN,Lodging,1980
200,"Motel Crystal Pier, entrance, Pacific Beach, California",1985.0,00202v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00202v.jpg,CA,Lodging,1980
201,"Motel Crystal Pier, side view, Pacific Beach, California",1985.0,00203v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00203v.jpg,CA,Lodging,1980
202,"Southern Cupboard Cabins restaurant and cabins, one cabin, Route 1, Ruther Glen, Virginia",1979.0,00204v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00204v.jpg,VA,Restaurant,1970
203,"Pinecrest Motor Court, Route 5, Barton, Vermont",1984.0,00205v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00205v.jpg,VT,Lodging,1980
204,"Cabins, units 9-12, Route 89, Saint Mary, Montana",1987.0,00206v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00206v.jpg,MT,Other,1980
205,"Cabins, cabin #9 lightning door detail, Route 89, Saint Mary, Montana",1987.0,00207v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00207v.jpg,MT,Other,1980
206,"Palomar Motel, diagonal view 1, Routes 79 & 80, Shreveport, Louisiana",1982.0,00208v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00208v.jpg,LA,Lodging,1980
207,"Palomar Motel, frontal view, Routes 79 & 80, Shreveport, Louisiana",1982.0,00209v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00209v.jpg,LA,Lodging,1980
208,"Palomar Motel, cabin view, Routes 79 & 80, Shreveport, Louisiana",1982.0,00210v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00210v.jpg,LA,Lodging,1980
209,"Palomar Motel, view of another cabin unit, Routes 79 & 80, Shreveport, Louisiana",1982.0,00211v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00211v.jpg,LA,Lodging,1980
210,"Fulton Cabins, diagonal view 1, Route 1, Pembroke, Maine",1995.0,00212v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00212v.jpg,ME,Other,1990
211,"Mount Desert Island Cabins, one unit, Bar Harbor, Maine",1984.0,00213v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00213v.jpg,ME,Entertainment,1980
212,"The Colony (1950), Hulls Cove, Route 3, Bar Harbor, Maine",1984.0,00214v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00214v.jpg,ME,Entertainment,1980
213,"Tawas Inn cabins, diagonal view, Route 23, East Tawas, Michigan",1988.0,00215v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00215v.jpg,MI,Lodging,1980
214,"Tawas Inn cabins, two-unit diagonal view, Route 23, East Tawas, Michigan",1988.0,00216v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00216v.jpg,MI,Lodging,1980
215,"Tawas Inn cabins, corner detail, Route 23, East Tawas, Michigan",1988.0,00217v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00217v.jpg,MI,Lodging,1980
216,"Stevens Motel (1940), cabin, Route 17, Yulee, Florida",1979.0,00218v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00218v.jpg,FL,Lodging,1970
217,"Stevens Motel (1940), heron screen door for above cabin, Route 17, Yulee, Florida",1979.0,00219v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00219v.jpg,FL,Lodging,1970
218,"Youngville Cafe cabins, three cabins, Route 30, near Van Horne, Iowa",2003.0,00220v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00220v.jpg,IA,Restaurant,2000
219,"Youngville Cafe cabins, two cabins, Route 30, near Van Horne, Iowa",2003.0,00221v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00221v.jpg,IA,Restaurant,2000
220,"Grand View Resort, Route 3, Weirs Beach, New Hampshire",1984.0,00222v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00222v.jpg,NH,Other,1980
221,"Sunset Motor Court, overall view 1, Route 1, Trenton, Maine",1995.0,00223v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00223v.jpg,ME,Lodging,1990
222,"Blue Haven Motor Court Cabin, view 2, Route 1, Saco, Maine",1984.0,00224v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00224v.jpg,ME,Lodging,1980
223,"Trails End Motel, view of another unit, Route 2, Hanover, Maine",1984.0,00225v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00225v.jpg,ME,Lodging,1980
224,"Shangri-La Motel, longest diagonal view, Wyatt Earp Boulevard, Dodge City, Kansas",1979.0,00226v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00226v.jpg,KS,Lodging,1970
225,"Shangri-La Motel, vertical close-up view, Wyatt Earp Boulevard, Dodge City, Kansas",1979.0,00227v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00227v.jpg,KS,Lodging,1970
226,"DeSoto Motel, diagonal view 2, Route 49B, Helena, Arkansas",1980.0,00228v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00228v.jpg,AR,Lodging,1980
227,"Fountain Motel, diagonal view 1, Hot Springs, Arkansas",1979.0,00229v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00229v.jpg,AR,Lodging,1970
228,"Fountain Motel, office and motel units, Hot Springs, Arkansas",1979.0,00230v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00230v.jpg,AR,Lodging,1970
229,"Log Cabin Motel, closer front view, 830 Market Street, Morro Bay, California",1985.0,00231v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00231v.jpg,CA,Lodging,1980
230,"Log Cabin Motel, diagonal view, 830 Market Street, Morro Bay, California",1985.0,00232v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00232v.jpg,CA,Lodging,1980
231,"Dillon Motel, diagonal view 1, B-24, Manitou Springs, Colorado",1980.0,00233v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00233v.jpg,CO,Lodging,1980
232,"Le Mays Motel, Route 302, Barre, Vermont",1984.0,00234v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00234v.jpg,VT,Lodging,1980
233,"Mission Motel, overall view, Mt. Vernon Avenue & Orange Street, San Bernardino, California",1977.0,00235v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00235v.jpg,CA,Lodging,1970
234,"Mission Motel, diagonal view 1, Mt. Vernon Avenue & Orange Street, San Bernardino, California",1977.0,00236v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00236v.jpg,CA,Lodging,1970
235,"Del Camino Motel, closer frontal view, Route 80, El Paso, Texas",1979.0,00237v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00237v.jpg,TX,Lodging,1970
236,"Aztec Motel, office and sign, Route 66, Albuquerque, New Mexico",2003.0,00238v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00238v.jpg,NM,Lodging,2000
237,"Aztec Motel, office detail, Route 66, Albuquerque, New Mexico",2003.0,00239v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00239v.jpg,NM,Lodging,2000
238,"Aztec Motel, diagonal view 1, Route 66, Albuquerque, New Mexico",2003.0,00240v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00240v.jpg,NM,Lodging,2000
239,"Aztec Motel, diagonal view 2, Route 66, Albuquerque, New Mexico",2003.0,00241v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00241v.jpg,NM,Lodging,2000
240,"Aztec Motel, frontal close-up view, Route 66, Albuquerque, New Mexico",2001.0,00242v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00242v.jpg,NM,Lodging,2000
241,"Maywood Lodge, diagonal view, N. 1st Street, Yakima, Washington",1987.0,00243v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00243v.jpg,WA,Lodging,1980
242,"Maywood Lodge, close-up view 2, N. 1st Street, Yakima, Washington",1987.0,00244v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00244v.jpg,WA,Lodging,1980
243,"Brick motel, diagonal view 2, Marshall, Illinois",1980.0,00245v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00245v.jpg,IL,Lodging,1980
244,"Tower Motel, closer overall view, 1909 S. State Street, Salt Lake City, Utah",1981.0,00246v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00246v.jpg,UT,Lodging,1980
245,"Tower Motel, diagonal view of 2 units 1, 1909 S. State Street, Salt Lake City, Utah",1981.0,00247v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00247v.jpg,UT,Lodging,1980
246,"Holiday Motel (old building, newer motel around the corner), W. Washington Street, Hagerstown, Maryland",2004.0,00248v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00248v.jpg,MD,Lodging,2000
247,"Mar-Mar Motel, Bull Shoals, Arkansas",1980.0,00249v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00249v.jpg,AR,Lodging,1980
248,"Dixiana Motel, Old Route 80, Vicksburg, Mississippi",1982.0,00250v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00250v.jpg,MS,Lodging,1980
249,"King's Court (now public housing), Old Route 36, Springfield, Illinois",2003.0,00251v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00251v.jpg,IL,Lodging,2000
250,"Will Rogers Motor Court sign, Route 66, Tulsa, Oklahoma",1979.0,00252v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00252v.jpg,OK,Lodging,1970
251,"Log Cabin Motel sign, Montrose, Colorado",1991.0,00253v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00253v.jpg,CO,Lodging,1990
252,"Wigwam Village Number 2 billboard, Route 31W, Cave City, Kentucky",1979.0,00254v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00254v.jpg,KY,Sign/Billboard,1970
253,"Eisenhower Motor Court sign, Route 411, Newport, Tennessee",1979.0,00255v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00255v.jpg,TN,Lodging,1970
254,"Kozy Kamp Motel sign, La Vale, Maryland",1980.0,00256v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00256v.jpg,MD,Lodging,1980
255,"No-Tel Motel sign, Route 172, Massillon, Ohio",1988.0,00257v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00257v.jpg,OH,Lodging,1980
256,"Nite Cap Motel sign, Route 2, Williston, North Dakota",1998.0,00258v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00258v.jpg,ND,Lodging,1990
257,"Scotty's Motel sign, overall vertical view, Route 23, Au Sable, Michigan",1988.0,00259v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00259v.jpg,MI,Lodging,1980
258,"Sky-Lit Motel sign, Green Bay, Wisconsin",1992.0,00260v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00260v.jpg,WI,Lodging,1990
259,"Lincolnville Motel sign, Burlington, Iowa",1988.0,00261v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00261v.jpg,IA,Lodging,1980
260,"Magic Forest staff statue, Route 9, Lake George, New York",1996.0,00262v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00262v.jpg,NY,Statue/Sculpture,1990
261,"Santa's Workshop, reindeer detail, Whiteface Mountain, North Pole, New York",1995.0,00263v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00263v.jpg,NY,Other,1990
262,"Irish Hills (observation) Towers, 8433 West U.S. Highway 12, Onsted, Michigan",1988.0,00264v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00264v.jpg,MI,Other,1980
263,"Xanadu Foam House of Tomorrow, Route 13, Wisconsin Dells, Wisconsin",1988.0,00265v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00265v.jpg,WI,Other,1980
264,"Art Weinke's Paul Bunyan Lookout, Paul and Babe detail, Route 23, Spruce, Michigan",1988.0,00266v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00266v.jpg,MI,Other,1980
265,"Gatorland Zoo alligator statue, Route 1, St. Augustine, Florida",1979.0,00267v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00267v.jpg,FL,Statue/Sculpture,1970
266,"Dinosaur Gardens cave woman, Route 27, Ossineke, Michigan",1988.0,00268v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00268v.jpg,MI,Other,1980
267,"Thunderbeast Park, uintatherium head angle view, Route 97, Chiloquin, Oregon",1987.0,00269v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00269v.jpg,OR,Other,1980
268,"Thunderbeast Park, platybelodon's eye, Route 97, Chiloquin, Oregon",1987.0,00270v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00270v.jpg,OR,Other,1980
269,"Dinosaur World entrance with caveman, Eureka Springs, Arkansas",1994.0,00271v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00271v.jpg,AR,Other,1990
270,"Dinosaur World, Tyrannosaurus Rex head detail, Eureka Springs, Arkansas",1994.0,00272v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00272v.jpg,AR,Other,1990
271,"Caboose and Loose Caboose Gift Shop, Route 93, Whitefish, Montana",1987.0,00273v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00273v.jpg,MT,Other,1980
272,"Caboose and Loose Caboose Gift Shop, Loose Caboose detail, Route 93, Whitefish, Montana",1987.0,00274v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00274v.jpg,MT,Other,1980
273,"Hurricane Camille Gift Shop, Route 90, Gulfport, Mississippi",1979.0,00275v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00275v.jpg,MS,Other,1970
274,"Joe's International Rock Shop, Route 89, Orderville, Utah",1987.0,00276v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00276v.jpg,UT,Other,1980
275,"Pocahontas Gift Shop, Pocahontas, Iowa",1987.0,00277v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00277v.jpg,IA,Other,1980
276,"Indian Trading Post, Route 66, Elk City, Oklahoma",1982.0,00278v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00278v.jpg,OK,Other,1980
277,"Petersen's Rock Garden, Statue of Liberty ""monument,"" Redmond, Oregon",1987.0,00279v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00279v.jpg,OR,Statue/Sculpture,1980
278,"Totem Pole Park, near Route 66, Foyil, Oklahoma",2001.0,00280v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00280v.jpg,OK,Other,2000
279,"Mitchell Corn Palace, Mitchell, South Dakota",1987.0,00281v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00281v.jpg,SD,Other,1980
280,"Coral Castle, Route 1, Homestead, Florida",1990.0,00282v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00282v.jpg,FL,Other,1990
281,"Petrified Rock Park, overall, column at left, Lemmon, South Dakota",1987.0,00283v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00283v.jpg,SD,Other,1980
282,"The Grotto of the Redemption, Way of the Cross Arch detail, West Bend, Iowa",1988.0,00284v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00284v.jpg,IA,Other,1980
283,"Dickeyville Grotto, ""Christopher Columbus,"" Dickeyville, Wisconsin",2003.0,00285v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00285v.jpg,WI,Other,2000
284,"Santa's Village parking lot sign, Route 2, Jefferson, New Hampshire",1984.0,00286v.jpg,https://cdn.loc.gov/service/pnp/mrg/00200/00286v.jpg,NH,Sign/Billboard,1980
